poi_id,lat,lng,name,parking,access,capacity_osm
way/467379489,43.1097527,141.5734389,,,,
way/467379585,43.0827285,141.5030388,,,,
way/467379636,43.1077916,141.5129991,,,,
way/467379712,43.1073531,141.5120926,,,,
way/467379785,43.0821356,141.5036137,,,,
way/467379823,43.1022883,141.5822816,,,,
way/467379834,43.1077248,141.5113455,,,,
way/467379835,43.0822954,141.5033386,,,,
way/467379970,43.0818475,141.503373,,,,
way/467380008,43.082001,141.5031047,,,,
way/467380009,43.1085302,141.5110123,,,,
way/467380028,43.0815826,141.503624,,,,
way/467380032,43.1094839,141.5736339,,,,
way/467380037,43.1091325,141.5732141,,,,
way/467380039,43.1110388,141.5716752,,surface,,
way/467380396,43.1089482,141.5117978,,,,
way/467380398,43.0832989,141.5027852,,,,
way/467380410,43.0832919,141.5019483,,,,
way/467380433,43.1024195,141.5215151,,,,
way/467380434,43.0828132,141.5018455,,,,
way/467380437,43.1013743,141.5824675,,,,
way/467380451,43.0792108,141.4965692,,,,
way/467380466,43.0787175,141.4961889,,,,
way/467380584,43.078813,141.4954307,,,,
way/467380644,43.0843252,141.497412,,,,
way/467380652,43.0842348,141.4970445,,,,
way/467380813,43.0933688,141.543001,,,,
way/467380932,43.1045604,141.5837069,,,,
way/467380938,43.0944718,141.5307366,,,,
way/467380939,43.0933332,141.5294265,,,private,
way/467380940,43.0834901,141.5175778,,surface,customers,
way/467380941,43.0847192,141.5149075,,,,
way/467380943,43.0939431,141.5254521,,,,
way/467380944,43.1009319,141.5279362,,,,
way/467380949,43.094377,141.5396186,,,,
way/467380955,43.11175,141.5273075,,,,
way/467380956,43.1135785,141.5359079,,surface,,
way/467380957,43.1151885,141.5344692,,surface,,
way/467381226,43.0943197,141.5414258,,,,
way/467381612,43.1077747,141.5259417,,,,
way/467381613,43.1081362,141.5256773,,,,
way/467381614,43.1069133,141.5246345,,,,
way/467381615,43.1071518,141.5242657,,,,
way/467381616,43.1066793,141.5250185,,,,
way/467381617,43.107425,141.5242391,,,,
way/467382235,43.1051722,141.5195331,,,,
way/467382236,43.1014644,141.5221246,,,,
way/467382238,43.1032909,141.5246095,,,,
way/467382239,43.1038873,141.5182563,,,,
way/467382407,43.1113224,141.5438561,,,,
way/467382532,43.1118714,141.5446068,,,,
way/467382722,43.0924923,141.5233049,,,,
way/467382723,43.0924719,141.5223652,,surface,customers,
way/467382724,43.099517,141.5127497,,,,
way/467382725,43.0890747,141.5175954,,,,
way/467382743,43.1118948,141.5464367,,,,
way/467382904,43.1126752,141.5458706,,,,
way/467382975,43.1122826,141.545345,,,,
way/467383431,43.1254821,141.5108328,,,,
way/467383432,43.1251156,141.5111692,,,,
way/467383434,43.1259644,141.509641,,,,
way/467383437,43.1282634,141.5084051,,,,
way/467383438,43.1257736,141.5043586,,,,
way/467383960,43.1243566,141.5164954,,,,
way/467383961,43.122231,141.5152749,,,,
way/467383962,43.1217815,141.5155979,,,,
way/467383963,43.1214152,141.5157894,,,,
way/467383964,43.1210582,141.5167058,,,,
way/467383965,43.1188853,141.5159041,,,,
way/467383966,43.1204237,141.5236029,,,,
way/467383967,43.1213101,141.5246209,,,,
way/467383968,43.1216617,141.524613,,,,
way/467383969,43.1213659,141.5248567,,,,
way/467383970,43.1215666,141.5249877,,,,
way/467383971,43.1217515,141.5241163,,,,
way/467383972,43.1213808,141.5238671,,,,
way/467383973,43.1230243,141.5244445,,,,
way/467383974,43.1240104,141.5230808,,,,
way/467383975,43.1237384,141.523704,,,,
way/467384512,43.1068645,141.5382077,,,,
way/467384755,43.1050738,141.5402677,,,,
way/467384891,43.1052112,141.5416114,,,,
way/467385438,43.0503963,141.4839451,,,,
way/467385480,43.0508478,141.4844011,,surface,customers,
way/467386033,43.1059502,141.5428052,,,,
way/467386034,43.1061625,141.5431394,,,,
way/467386035,43.1066101,141.5425662,,,,
way/467386036,43.1073647,141.5433225,,,,
way/467386037,43.1078026,141.5441598,,,,
way/467386038,43.1082583,141.5447308,,,,
way/467386531,43.1140713,141.553668,,,,
way/467386685,43.1137948,141.5534146,,,,
way/467387055,43.1082058,141.5542179,,surface,customers,
way/467387056,43.1082966,141.5548436,,,,
way/467387072,43.1098835,141.5554183,,,,
way/467387527,43.1166523,141.5494647,,,,
way/467388019,43.1012539,141.5482062,,,,
way/467388561,43.1105826,141.5290935,,,,
way/467388562,43.1096423,141.5303793,,,,
way/467389107,43.10407,141.5384538,,,,
way/467389129,43.0955369,141.5076835,,,,
way/467390139,43.1056064,141.5764616,,,,
way/467390140,43.1050929,141.5762248,,,,
way/467390141,43.1050458,141.5756689,,,,
way/467390555,43.1085196,141.5371852,,,,
way/467390838,43.1095402,141.5729936,,,,
way/467392260,43.0548407,141.4850496,,surface,customers,
way/467392594,43.086377,141.5374201,,,customers,
way/467392595,43.092247,141.5416928,,,,
way/467397271,43.090064,141.5252161,,,,
way/467397273,43.0867809,141.5246841,,,,
way/467397275,43.0885528,141.5219115,,,,
way/467397277,43.0896334,141.5184292,,,,
way/467397278,43.092547,141.5200595,,,,
way/467397280,43.0881557,141.5192741,,surface,,
way/467397282,43.0918427,141.5254486,,,,
way/467397283,43.091709,141.5233212,,,,
way/467397285,43.0912274,141.524114,,,,
way/467397287,43.092296,141.5189946,,,,
way/467398687,43.1015204,141.5219548,,,,
way/467398688,43.1028515,141.5249319,,,,
way/467399709,43.1233236,141.532739,,,,
way/468265114,43.0813623,141.5055057,,,,
way/468265392,43.0809491,141.5045899,,,,
way/471691682,43.0320892,141.502132,第４駐車場,,,
way/471691683,43.0325632,141.5030362,第1駐車場,,,
way/472273350,43.1158967,141.5882429,,surface,,
way/472274722,43.0694673,141.4934122,,,,
way/472276629,43.0686466,141.4924522,,,,
way/472276633,43.0708901,141.4970512,,,,
way/472276635,43.0719184,141.4987673,,,,
way/472276636,43.0726803,141.4986397,,,,
way/472280290,43.0788516,141.4897053,,,,
way/472282436,43.1001968,141.5266209,,,,
way/472282990,43.0962873,141.5272842,,,,
way/472282991,43.0952602,141.5275326,,,,
way/472283997,43.0943109,141.526577,,,,
way/472283998,43.0939245,141.5278409,,,,
way/472283999,43.093976,141.5261119,,,,
way/472284000,43.0932638,141.5253826,,,,
way/472287442,43.0909367,141.5148074,,,,
way/472287443,43.0896696,141.5124776,,,,
way/472321884,43.1054429,141.5506935,,,,
way/472324075,43.104417,141.544291,,,,
way/472324076,43.1050426,141.5448128,,,,
way/472324077,43.1046675,141.5408443,,,,
way/472324078,43.1048208,141.5410739,,,,
way/472324186,43.105306,141.540224,,,,
way/472329519,43.1044402,141.5388995,,,,
way/472329520,43.1042552,141.5368143,,surface,,
way/472329521,43.1040135,141.5361974,,,,
way/472329522,43.1032508,141.5357049,,surface,,
way/472329523,43.1032481,141.5363756,,surface,,
way/472329524,43.1029275,141.5361233,,surface,,
way/472329525,43.1024977,141.5360144,,,,
way/472329526,43.1010354,141.5370424,,surface,,
way/472329716,43.1010053,141.5378473,,,,
way/472329717,43.1000966,141.5374719,,,unknown,
way/474926521,43.0717239,141.3711111,,rooftop,,
way/476313057,43.1086641,141.3897093,,,,
way/476313059,43.1123503,141.3932707,,,,
way/478003218,43.1026986,141.2691446,,,,
way/478003352,43.1016979,141.2718643,,,,
way/478003671,43.1049906,141.2751661,,,,
way/479889855,43.0233541,141.3809672,,,,
way/479972442,43.1102221,141.344853,,,customers,
way/479977925,43.1153193,141.3494536,,,customers,
way/479981708,43.023073,141.3856984,,,,
way/480438412,43.0969396,141.2572298,,,,
way/480456719,43.0237791,141.3824121,,,,
way/480456724,43.0233817,141.3828847,,,,
way/480456725,43.023843,141.3832588,,,,
way/480577885,43.119395,141.4111292,,,,
way/480577889,43.119593,141.412272,,,,
way/480577890,43.1207753,141.4130007,,,,
way/480577891,43.1143546,141.4115861,,,,
way/480577892,43.1140047,141.4145017,,,,
way/480577893,43.1156304,141.4170232,さとらんど第4駐車場,,,
way/480577894,43.1161158,141.4108167,,,,
way/480583556,43.1170601,141.4119448,,,,
way/480583570,43.1174906,141.419584,,,,
way/480583600,43.12043,141.4141947,,,,
way/480879530,42.9925288,141.3651539,,,,
way/480981854,43.0447143,141.3764001,,surface,,
way/481297922,43.1130359,141.3648148,,,customers,
way/481364422,43.0256713,141.3774418,,,,
way/481364423,43.0264385,141.3768384,,,,
way/481384874,43.0619917,141.3408901,タイムズ,surface,,29
way/481540443,43.1000847,141.4363224,,,,
way/481540454,43.0976713,141.4329891,,,,
way/482026959,43.1121253,141.394199,,,,
way/482410267,43.0222643,141.3835893,,multi-storey,,
way/482763784,43.1169815,141.3445516,,,customers,
way/482772224,43.1204715,141.353539,,,customers,
way/482772225,43.1207966,141.3523588,,,customers,
way/482772226,43.1217774,141.3536221,,,customers,
way/482968709,43.0981015,141.3683047,,,,
way/483073122,43.0214927,141.3622051,,,,
way/483073123,43.0216699,141.3624617,,,,
way/483242158,43.0412554,141.3556813,,surface,private,
way/483607927,43.1240603,141.3713883,,,,
way/483607928,43.1234743,141.3716624,,,,
way/483867358,43.0806503,141.3472995,,surface,customers,11
way/485246276,43.0420533,141.4271321,タイムズ平和通１３南,surface,,7
way/485248450,43.045357,141.4157024,,surface,,
way/485248452,43.0413841,141.4225406,,surface,customers,
way/485602268,43.1211505,141.3545525,,surface,customers,
way/485604489,43.1213927,141.3658127,,,customers,
way/488780532,43.0789242,141.392968,,,customers,
way/489251001,43.0802373,141.4154112,,,,
way/490458447,43.093933,141.4397996,,,,
way/490473150,42.9987732,141.4672588,,,,
way/491699715,43.0927161,141.390937,,,customers,
way/491700463,43.1081174,141.5034329,,,,
way/491700468,43.109141,141.5029465,,,,
way/491712568,43.0558381,141.4824436,お客様駐車場,,,
way/491712569,43.0568597,141.4821407,,,,
way/491714266,43.0571491,141.481137,,,,
way/491714272,43.0576665,141.4806235,,,,
way/491721444,43.0783364,141.4957634,,,,
way/491774639,43.0937095,141.4018337,,,customers,
way/491842873,43.0520459,141.4967774,,surface,yes,
way/491842881,43.0477652,141.4965124,,,,
way/491863996,43.0886671,141.5177198,,surface,,
way/491990006,43.131645,141.2425945,,,customers,
way/491990007,43.1324028,141.2442729,,,,
way/491990299,43.132711,141.2446528,,,,
way/492419492,43.0980865,141.3597424,アサヒパーク,surface,,15
way/492419493,43.0987691,141.360481,,,,
way/493155712,43.0911085,141.4038879,,,customers,
way/493829870,43.165233,141.0393687,,,,
way/493829884,43.1750093,141.0582708,,,,
way/494041730,43.0992087,141.4102528,,,customers,
way/494043764,43.0974217,141.4167967,,,customers,
way/494305408,43.1066773,141.421498,,,customers,
way/494798484,43.0503428,141.3456084,,,customers,
way/495973821,43.1275655,141.4051741,,,,
way/497896726,43.0733073,141.5916288,,,,
way/498964535,43.0637035,141.3523379,北2条駐車場,surface,,
way/499426749,43.1007101,141.3713341,,,,
way/499426751,43.1006381,141.370921,,,,
way/500548447,43.0613277,141.3488904,三井のリパーク,surface,,19
way/500550543,43.0608993,141.344829,タイムズ,surface,,3
way/500550544,43.0605488,141.3445281,三井のリパーク,surface,,4
way/501289406,43.0595412,141.3499367,大通西5丁目 パーキング,surface,,
way/502208004,43.0582492,141.3433929,三井のリパーク,surface,,11
way/502208005,43.0582607,141.3435133,三井のリパーク,surface,,10
way/502208006,43.0588003,141.343945,,,,
way/502208007,43.058115,141.3444438,アルファパーク 南1西9,surface,customers,
way/503888398,43.0574939,141.3473019,,surface,,
way/506713329,43.0733771,141.0836886,,surface,customers,
way/506720249,43.1712078,140.9688847,,,,
way/506729441,43.0933318,141.2126184,,surface,,
way/506741142,42.9287709,141.4565559,,surface,,
way/506846961,43.0638288,141.3610563,パークネット,surface,,34
way/506853315,43.068114,141.3689187,,,customers,
way/506853318,43.0679499,141.3702169,,multi-storey,customers,
way/506856579,43.0661818,141.366901,タイムズ,surface,,19
way/506924807,43.0655072,141.3713289,三井のリパーク,surface,,25
way/507122534,43.0609528,141.3593257,,surface,,
way/507122535,43.0609303,141.3595973,タイムズ,surface,,15
way/507128223,43.0573881,141.3611867,三井のリパーク,surface,,8
way/507128224,43.0573131,141.360905,三井のリパーク,surface,,8
way/507128800,43.0580322,141.3643693,タイムズ,surface,,8
way/507135219,43.070172,141.3531704,三井のリパーク,surface,,10
way/507136607,43.0713753,141.3517419,,surface,customers,
way/507865778,43.0694737,141.3480022,三井のリパーク,surface,,7
way/507865779,43.0696707,141.349061,三井のリパーク,surface,,9
way/508035099,43.0701304,141.3542799,トラストパーク,multi-storey,,25
way/508035100,43.0700222,141.3519792,トラストパーク,multi-storey,,61
way/508037304,43.0687279,141.3465677,,surface,,
way/508037305,43.0689772,141.346506,タイムズ,surface,,15
way/508037306,43.0687561,141.3463091,,surface,,
way/508037307,43.0688813,141.3453957,三井のリパーク,surface,,14
way/508037310,43.0693103,141.3462655,三井のリパーク,surface,,12
way/508038324,43.067677,141.3445729,タイムズ,surface,,52
way/508038325,43.0674555,141.3438754,三井のリパーク,surface,,5
way/508039785,43.0683114,141.3449273,,,,
way/508297301,43.0717177,141.35111,タイムズ,surface,,6
way/508297303,43.071754,141.3501691,,surface,,
way/508298384,43.0721061,141.3487182,タイムズ,surface,,39
way/508300771,43.0733097,141.3529102,,surface,,
way/508303653,43.0713499,141.3482697,パークネット,surface,,4
way/508541927,43.0738774,141.3492313,,surface,customers,
way/508549093,43.0754935,141.3475508,パークネット,surface,,14
way/508549094,43.0739754,141.3482773,パークネット 札幌北１１西４,surface,customers,7
way/508549095,43.0753672,141.347468,タイムズ,surface,,7
way/508560182,43.0758705,141.3468074,,surface,,
way/508835409,43.0777274,141.3468368,,surface,,25
way/510033231,43.0816766,141.3460123,三井のリパーク,surface,,2
way/510034805,43.0815123,141.3447508,三井のリパーク,surface,,4
way/510323468,43.0833664,141.347201,タイムズ,surface,,26
way/512167700,43.0548141,141.4679457,,surface,customers,
way/512167703,43.0538605,141.4696687,,surface,customers,
way/512167707,43.0527365,141.470344,,surface,customers,
way/512167709,43.0524404,141.4710774,,surface,customers,
way/513743100,43.0898028,141.3416661,三井のリパーク,surface,,10
way/513743101,43.0885936,141.3421644,タイムズ,surface,,22
way/513743102,43.089833,141.3450074,タイムズ,surface,,16
way/513743103,43.0898661,141.3457158,タイムズ,surface,,27
way/513743104,43.0902752,141.3455279,タイムズ,surface,,11
way/513751815,43.0906997,141.3454325,,surface,,
way/516539674,43.0613577,141.3625634,,,,
way/517115391,43.0980049,141.3415181,,surface,,
way/517123262,43.1014421,141.3283781,タイムズ,surface,,96
way/517123263,43.0987582,141.3437894,タイムズ,,,
way/517123264,43.0997157,141.3429069,,surface,,
way/517123265,43.0989675,141.3421857,タイムズ,surface,,10
way/517123266,43.0989813,141.3409433,タイムズ,surface,yes,7
way/517188527,43.1011606,141.3414249,タイムズ,surface,,4
way/517188528,43.1021092,141.341363,タイムズ,surface,,6
way/517228558,43.10563,141.3332157,,,customers,
way/517477336,43.10562,141.3401559,,surface,,
way/517489842,43.108906,141.3347644,タイムズ,surface,,23
way/517806186,43.1071175,141.3408199,タイムズ,surface,,18
way/517806187,43.1094027,141.3362628,タイムズ,surface,,6
way/517812567,43.1091673,141.338775,三井のリパーク,surface,,11
way/518948858,43.1100653,141.3375074,タイムズ,surface,,5
way/518948860,43.111328,141.3381118,麻生商店街振興組合駐車場,surface,,27
way/519184425,43.1099635,141.3431783,,surface,,
way/519184427,43.1102437,141.3408202,タイムズ,surface,,9
way/519184431,43.1098494,141.3394414,タイムズ,surface,,8
way/519184438,43.1098973,141.3390518,,,,
way/519192601,43.1092346,141.3398825,パークネット,surface,,8
way/519192602,43.1116859,141.3385439,パークネット,surface,yes,7
way/519457585,43.0952673,141.3219804,,,customers,
way/520434998,43.1019181,141.3101348,,surface,customers,
way/521118693,43.1143903,141.3045853,,surface,customers,
way/521950437,43.1216245,141.3023078,,,customers,
way/521950438,43.114587,141.2911826,,,customers,
way/522311844,43.1105329,141.3346608,タイムズ,multi-storey,yes,226
way/522315242,43.1115315,141.3362339,タイムズ,surface,yes,11
way/522318425,43.1129297,141.3367565,三井のリパーク,surface,,15
way/523533002,43.1130341,141.3338536,,,customers,
way/523534995,43.1151598,141.3363544,タイムズ,surface,customers,119
way/523652992,43.0510963,141.3458171,,surface,customers,4
way/524790695,43.1072512,141.3171056,,,customers,
way/524790697,43.1080351,141.3166702,,,customers,
way/524790699,43.1085347,141.3184,,,customers,
way/524801090,43.1083089,141.316131,,,customers,
way/524801091,43.1084685,141.3167912,,,customers,
way/524801092,43.1088114,141.3161336,新琴似温泉;壱乃湯,surface,customers,
way/524801093,43.1092251,141.3155536,,surface,customers,
way/524801097,43.1113156,141.3181022,,,,
way/524801100,43.116779,141.3234397,,,customers,
way/525739725,43.119617,141.3215339,,,customers,
way/526341816,43.1148511,141.3063164,,surface,customers,
way/527194852,43.0718548,141.3494192,,surface,,
